"auction_id","category_id","title","description",current_price,init_price,"start_time","end_time","bids","bid_or_buy","condition",seller_point
"r114623241","2084193578","美品 VAIO VPCEB39FJ Core i5/Win7/4GB/500GB/BD-RE/eSATA端子","鮮やかな大画面で、大容量HDD、Corei5プロセンサー搭載モデル！※商品説明※メーカー名：SONY製品名(型番)：VAIOEシリーズ[VPCEB39FJ]CPU：Corei5M4602.53GHz(2コア/4スレッド)メモリ：4GB（4096MB）ストレージ：HDD500GB光学ドライブ：ブルーレイディスクドライブ（DVDスーパーマルチ機能搭載）画面サイズ：15.5型ワイド解像度:1366×768ドット有線LAN/無線LAN：1000BASE/無線LAN内蔵キーボード：日本語配列OSシステム：Windows7HomePremium64bit(リカバリー領域あり)●付属品ACアダプター、内蔵バッテリー■商品状態美品！液晶は傷なく、発色も大変綺麗な状態です。ドット欠けも見当たりません！キーボード、パームレストとも綺麗な状態ですが、パームレストの左下に若干汚れ・傷があります！（写真にてご参照ください）トップカバーは綺麗です、ほとんど擦り傷が見当たりません。底面にWindows7HomePremiumのプロダクトシールがあります。HDD内にリカバリー領域があり、いつでもDtoDリカバリーすることが可能です。ノートPCとして珍しくeSATA端子搭載モデルです。外付けHDDに超高速データ伝送できます。本機種はWEBカメラをはじめ、Bluetooth、HDMI、FeliCa、VGA、ブルーレイディスクドライブ、eSATA端子など搭載し、ほぼノートPCのすべての機能を網羅しています。※注意点1.あくまでも中古品のために、ノンクレーム・ノンリターンにてお願いいたします。ご理解の上、ご入札お願いいたします。2.いたずら入札が多発しているために、不本意ながら、悪い評価多いIDの入札を削除する場合がありますので、あらかじめご了承ください。▲その他HDMI端子、WEBカメラ、Bluetooth、FeliCa、VGA、メモリーカードスロット、SDカードスロットなど搭載。詳細スペックはメーカページを参照いただければと思います。http://www.sony.jp/vaio/pre_include/html/EB3/spec_retail1.html格安のはこBOONで発送させていただきます、全国一律880円！",38500,1,"2014-05-19 15:37:46","2014-05-25 22:20:32","31","N","used",299
"r114630820","2084193577","★SONY PCG-8W1N　Core2　T7200 2.0GHz/1GB/200G/ブルーレイ★","商品の説明商品状態商品名&nbsp;&nbsp;★SONYPCG-8W1N　Core2　T72002.0GHz/1GB/200G/ブルーレイ★本体のみ、電源ケーブルなしメーカー＆型番：SONYPCG-8W1NCPU：Core2DuoT72002.0GHzメモリ：1GBHDD：200G（フォマット済み）搭載ドライブ：ブルーレイライセンスシール：WindowsXPHomeEditionバッデリー：充電は可能ですが、お持ち時間が未確認です。インストールOS：なし液晶：不具合はありません。BIOS設定画面の表示ができます。●中古品のため、傷、汚れ等がございます。●写真のとおり、蓋がちょっと鈍いです。●ノークレーム、ノーリターンでお願いいたします。●発送はヤマト宅急便100サイズで送りいたします。●写真をご参照の上、ご入札よろしくお願いいたします。発送方式◎日本郵便：　定形外、レターパックライト、レターパックプラス◎ヤマト運輸：クロネコヤマトメール便、宅急便お支払い方法振込金額は、落札金額と送料のみです。　※当方は梱包料、落札手数料、消費税等は請求しておりません。&#12539;郵貯銀行振り込み　&#12539;Yahooかんたん決済",61,1,"2014-05-21 18:33:21","2014-05-25 21:31:09","7","N","used",1618
"r114634105","2084193581","★☆SONY VAIO Duo 11 SVD11229CJB 美品☆★","★☆SONYVAIODuo11SVD11229CJB美品☆★★商品説明★中古SONYVAIODuo11SVD11229CJBOS:Windows8CPU:インテルCorei5-3337Uプロセッサー(1.80GHz)メモリ:4GBSSD:128GB付属品:Office2013(Word/Excel/Outlook/PowerPoint/OneNote)、デジタイザースタイラスペン、ACアダプタノイズキャンセリングヘッドホン以外は全て揃っています。細かい傷はございますが、画面に保護フィルムを貼ってありとても大切に使用していましたので綺麗です。詳細な情報はこちらのHPを参照してください。http://www.sony.jp/vaio/pre_include/html/VD21/spec_retail.htmlよろしくお願いいたします。★注意事項★・ノイズキャンセリングヘッドホンは付属しません。　それ以外は揃っています。・使用上の細かい傷はございますが凹みや割れはございません。・保証書はありますが、購入店を示すレシートがありません。・落札後早急にお振込み頂ける方限定でお願い致します。・海外への発送は致しません。★発送詳細★■ヤマト宅急便(着払OK)[北海道]1512円(北海道)[北東北]1188円(青森、岩手、秋田)[南東北]1080円(山形、宮城、福島)[関東]972円(茨城、栃木、群馬、埼玉、千葉、東京、神奈川、山梨)[信越]972円(新潟、長野)[中部]972円(静岡、愛知、岐阜、三重)[北陸]972円(富山、石川、福井)[関西]972円(滋賀、京都、大阪、兵庫、奈良、和歌山)[中国]1080円(鳥取、岡山、島根、広島、山口)[四国]1188円(香川、徳島、愛媛、高知)[九州]1188円(福岡、佐賀、長崎、熊本、大分、宮崎、鹿児島)[沖縄]1836円(沖縄)■ゆうパック(着払OK)[愛知]810円(愛知)[北海道]1340円(北海道)[東北]1030円(青森、岩手、秋田、山形、宮城、福島)[関東]930円(茨城、栃木、群馬、埼玉、千葉、東京、神奈川、山梨)[信越]930円(新潟、長野)[北陸]930円(富山、石川、福井)[東海]930円(静岡、岐阜、三重)[近畿]930円(滋賀、京都、大阪、兵庫、奈良、和歌山)[中国]1030円(鳥取、岡山、島根、広島、山口)[四国]1030円(香川、徳島、愛媛、高知)[九州]1130円(福岡、佐賀、大分、熊本、長崎、宮崎、鹿児島)[沖縄]1440円(沖縄)■はこBOON[愛知]494円(愛知)[北海道]1008円(北海道)[東北]701円(青森、岩手、秋田、山形、宮城、福島)[関東]597円(茨城、栃木、群馬、埼玉、千葉、東京、神奈川、山梨)[信越]597円(新潟、長野)[中部]597円(静岡、岐阜、三重)[北陸]597円(富山、石川、福井)[関西]597円(滋賀、京都、大阪、兵庫、奈良、和歌山)[中国]701円(鳥取、岡山、島根、広島、山口)[四国]701円(香川、徳島、愛媛、高知)[九州]803円(福岡、佐賀、大分、熊本、長崎、宮崎、鹿児島)[沖縄]1112円(沖縄)送料は簡単な梱包（気泡緩衝材-プチプチ-）に包んでの価格です。この方法以外の発送は箱がないため出来かねます。★支払方法★■銀行振込■Yahoo!かんたん決済こちらの商品案内は「■@即売くん4.11■」で作成されました。この他にも出品しておりますので宜しければご覧ください。（2014年5月21日6時52分追加）詳細ホームページアドレスが間違ってました。正しくは下記のページです。ttp://www.sony.jp/vaio/pre_include/html/VD22/spec_retail.html",60000,60000,"2014-05-19 19:41:29","2014-05-24 19:38:06","1","N","used",249
"r114637056","2084193579","VAIO VPCCW2AFJ★Core i5 M430/500GB/4GB/HDMI/Office2010","商品詳細メーカーSONY型番VAIOVPCCW2AFJ色ゴールドCPUIntelCore　i5M4302.27GHzHDD新品500GBメモリー4GBドライブDVDスーパーマルチHDMI○液晶サイズ14インチ液晶解像度1600ｘ900有線LAN○無線LAN○OSWindows7HomePremium64bitリカバリ：ありリカバリー済み、到着後すぐ使えます。その他WEBカメラ搭載GeForceGT330MMicrosoft　Office2010　HomeandBussinessOEM版　インストール、認証済み。（再インストールDVD、ライセンスキー付属します）内容ソフト：・MicroSoft　Excel2010・MicroSoft　Word2010・MicroSoft　PowerPoint2010・MicroSoft　Outlook2010・MicroSoft　OneNote2010付属品ACアダプター、バッテリー、Microsoft　Office2010　HomeandBussinessOEM版(開封品)、説明書。その他は付属しません状態動作チェック済酷い傷、汚れありません。※詳しくは写真を参考にして下さい。*一部商品、写真に凹みようなもの写っておりますが、へこみではありません、スタジオの映り込みです。中古品ですので、多少傷、使用感、劣化あります、ご了承お願いします。注意事項ジャンク品以外商品、初期不良到着後1週間以内でご連絡ください。その以降対応できませんのでご注意ください。但し、バッテリー、液晶ドット抜け（５ヶ所以下）消耗品扱い、テストしておりませんのでご質問際に回答できません、保証外となります、ご了承ください。中古品ですので新品のような状態を求める、神経質の方のご入札をご遠慮ください。必ず説明文、注意事項をご了承の上でご入札ください！24時間以内ご連絡、5日以内入金可能の方のみご入札お願いします。購入意志のない方、入札をご遠慮ください要注意：最近ネット振込み詐欺増えてきました、当方は取引ナビ以外連絡しませんので、必ずご注意ください！！！発送詳細[北海道]1370円(北海道)[北東北]1050円(青森、岩手、秋田)[南東北]950円(山形、宮城、福島)[関東]950円(茨城、栃木、群馬、埼玉、千葉、東京、神奈川、山梨)[信越]950円(新潟、長野)[中部]950円(静岡、愛知、岐阜、三重)[北陸]950円(富山、石川、福井)[関西]1050円(滋賀、京都、大阪、兵庫、奈良、和歌山)[中国]1160円(鳥取、岡山、島根、広島、山口)[四国]1260円(香川、徳島、愛媛、高知)[九州]1370円(福岡、佐賀、長崎、熊本、大分、宮崎、鹿児島)[沖縄]1790円(沖縄)支払方法■Yahoo!かんたん決済のみ管理番号359この他にも出品しておりますので宜しければご覧ください。",20000,1,"2014-05-21 21:17:39","2014-05-26 22:14:48","94","N","used",755
"r114685715","2084193581","Sony ソニー VPCX118KJ/B Vaio バイオ","中古品のソニー１１インチノートパソコンです。＊＊＊ハードディスク無し＊＊＊OSWindows7HomePremium32ビット正規版プロセッサー名称インテルAtomプロセッサー&nbsp;Z540(HTテクノロジー対応、拡張版IntelSpeedStepテクノロジー搭載)動作周波数1.86GHz2次/3次キャッシュメモリー(CPU内蔵)2次キャッシュメモリー:512KBチップセットインテルシステム・コントローラー・ハブUS15Wチップセットメインメモリー標準/最大2GB(オンボード)/2GB(ビデオメモリー共有)メモリー仕様DDR2SDRAM(533MHz)スロット数(空き)－＊＊＊ハードディスク無し＊＊＊ハードを外すまで通常に使っていました。外見の状態は傷、角に傷・小さな凹みなどあります。ネジがちょっとゆるい部分もあります。LCDには問題ありませんでした。美品ではありません。裏にはWindows7のシリアルが付いております。元箱、説明書、ACアダプターでの出品です。ハードディスクが無いためコンピューターについて詳しい人におすすめします。ハードを取り付ければ通常に使えます。詳しいスペックはこちらで：http://www.sony.jp/vaio/pre_include/html/X11/spec_retail1.htmlご理解の上、落札をお願いします。&nbsp;神経質の方はご縁了ください。&nbsp;ノークレーム、ノーリターンでよろしくお願いします。3日以内にご連絡をいただける方のみよろしくお願いします。送料は着払いとなります。",9800,9800,"2014-05-20 21:23:01","2014-05-28 00:22:44","1","N","used",137
"r114697163","2084193578","VAIO VPCF11AFJ★Core i5/500GB/4GB/HDMI/HD/Win7/Office2010","商品詳細メーカーSONY型番VAIOVPCF11AFJ色ブラックCPUIntelCorei5M4302.27GHzHDD500GBメモリー4GBドライブDVDスーパーマルチHDMI○液晶サイズ16.4インチ液晶解像度1920ｘ1080フルHD有線LAN○無線LAN○OSWindows7HomePremiuml64bitリカバリー　ありその他GeForceGT330M　ビデオチップ搭載WEBカメラ　搭載Microsoft　Office2010　HomeandBussinessOEM版　インストール、認証済み。（ライセンスキー付属します）内容ソフト：・MicroSoft　Excel2010・MicroSoft　Word2010・MicroSoft　PowerPoint2010・MicroSoft　Outlook2010・MicroSoft　OneNote2010付属品ACアダプター、バッテリー、Microsoft　Office2010　HomeandBussinessOEM版(開封品)。その他は付属しません状態動作チェック済キーボード　&quot;1”、&quot;TAB″キー効きません、テンキは問題ありません。酷い傷、汚れありません。※詳しくは写真を参考にして下さい。*一部商品、写真に凹みようなもの写っておりますが、へこみではありません、スタジオの映り込みです。中古品ですので、多少傷、使用感、劣化あります、ご了承お願いします。注意事項ジャンク品以外商品、初期不良到着後1週間以内でご連絡ください。その以降対応できませんのでご注意ください。但し、バッテリー、液晶ドット抜け（５ヶ所以下）消耗品扱い、テストしておりませんのでご質問際に回答できません、保証外となります、ご了承ください。中古品ですので新品のような状態を求める、神経質の方のご入札をご遠慮ください。必ず説明文、注意事項をご了承の上でご入札ください！24時間以内ご連絡、5日以内入金可能の方のみご入札お願いします。購入意志のない方、入札をご遠慮ください要注意：最近ネット振込み詐欺増えてきました、当方は取引ナビ以外連絡しませんので、必ずご注意ください！！！発送詳細[北海道]1370円(北海道)[北東北]1050円(青森、岩手、秋田)[南東北]950円(山形、宮城、福島)[関東]950円(茨城、栃木、群馬、埼玉、千葉、東京、神奈川、山梨)[信越]950円(新潟、長野)[中部]950円(静岡、愛知、岐阜、三重)[北陸]950円(富山、石川、福井)[関西]1050円(滋賀、京都、大阪、兵庫、奈良、和歌山)[中国]1160円(鳥取、岡山、島根、広島、山口)[四国]1260円(香川、徳島、愛媛、高知)[九州]1370円(福岡、佐賀、長崎、熊本、大分、宮崎、鹿児島)[沖縄]1790円(沖縄)支払方法Yahoo!かんたん決済のみ管理番号261この他にも出品しておりますので宜しければご覧ください。",20100,1,"2014-05-21 02:30:08","2014-05-26 22:29:52","20","N","used",755
"r114698293","2084193581","SVP1121A1J Core i7-4500U/4G/SSD256G/フルHD/タッチ/IPS","仕様一覧◆OS：Windows&nbsp;8&nbsp;&nbsp;Professional64bit◆液晶：ワイド11.6インチ&nbsp;(1920x1080ドット)LEDバックライト(高輝度)、IPS液晶◆CPU：Corei7-4500U&nbsp;&nbsp;1.8GHz(ターボ・ブースト利用時は最大3.00GHz)◆メモリ：4GB◆HDD：SSD256GB◆ドライブ：なし◆通信：LAN/a/b/g/n◆リカバリ：DtoD◆その他：&quot;ExmorRforPC&quot;CMOSセンサー搭載HDウェブカメラ(有効画素数92万画素)、Bluetooth4.0+HS準拠、NFC機能、SDメモリーカードスロット、USB3.0、HDMI、S-FORCEFrontSurround3D、日本語配列(バックライト)、タッチパネル機能搭載(静電式)&nbsp;目立つような傷や使用感などなく、全体的に綺麗です。液晶は明るく、ドット抜けなどは無さそうです。本体の状態は詳細画像をご覧ください。動作確認済み、付属品は写真のとおりです。保証書は付属しておりませんが、まだ2013年の6月に発売されたばかりの商品となります。(保証書が無い場合、発売時期から3年のメーカー保証があるようです)",73500,1000,"2014-05-21 03:46:11","2014-05-23 22:44:47","87","1","used",873
"r114711339","2084193580","VAIO VGN-SZ72B/Bジャンク","バイオ　TipeSの出品です。&nbsp;ハードディスクを取り外しています。部品取りや修理可能な方、いかがでしょうか。&nbsp;本体と、電源アダプターのみの出品です。&nbsp;",31,1,"2014-05-21 13:33:41","2014-05-25 20:20:43","3","N","used",400
"r114730179","2084193581","Used美品●キャリングケース VGP-CK1●VAIO DUO11専用ケース","Used美品●キャリングケースVGP-CK1●VAIODUO11専用ケースVAIODUO11専用のケースです。DUO11の持ち運びに、1ヶ月ほど使いました。概ね状態も良く、ロゴのプレートの保護シートも付いたままです。製品情報はこちらになります。http://www.sony.jp/vaio/products/VGP-CK1/発送は、定形外郵便（400円）を予定しております。",3550,2000,"2014-05-21 21:11:39","2014-05-28 21:07:23","4","N","used",1869
"r114779075","2084193578","☆新品同様 SONY VAIO S VPCSE29FJ Corei7 8GB 豪華おまけ付☆","☆新品同様SONYVAIOSVPCSE29FJCorei78GB豪華おまけ付☆豪華おまけ付のCPCSE29FJ/Bとなります。おまけとしまして、バッテリー×２　純正グレードル　お付けいたします。またメモリも8GBに増設しておりますので快適にお使い頂けます。CPU：Corei72640M(2.8GHz)HDD：750GBRAM：8GB(増設済）OS：Windows7HomePremium64bit15.6インチ液晶Blu-rayドライブ搭載付属品ACアダプターバッテリー×２純正グレードル落札24時間以内にご連絡・3日以内にご入金いただけない場合はこちらの判断で削除させて頂きます。新規の方は入札前にご質問から購入の意思を記載お願いいたします。されないで入札された場合は当方で判断し削除させて頂きます。送料はヤマト運輸着払いとなりますのでよろしくお願いいたします。最近いたずら入札が目立ちますので基本的に新規の方の入札はお控えください。当方の判断で入札の削除をさせていただく場合がございます。新規の方で入札希望の方はまず質問欄に購入の意思表示をお願いいたします。ヤマト運輸Yahoo!かんたん決済（詳細）、ゆうちょ銀行、楽天銀行この商品説明は&nbsp;オークファン出品テンプレート集&nbsp;で作成されています。Poweredbyaucfan.com",31000,1,"2014-05-22 23:37:42","2014-05-25 22:36:51","27","N","used",371
"r114786261","2084193581","SONY VAIO VGN-P91NS/G 256GB/2GB/リカバリ 美品","SONYVAIOVGN-P91NS/G256GB/2GB/リカバリ美品商品説明SONYVAIOVGN-P91NS中古美品を出品します。リカバリー後、簡単な動作確認は出来ました。ディスク内にリカバリー領域がありますので、いつでもリカバリーが可能になります。■スペック　型番：VGN-P91NS　CPU：インテルAtomプロセッサーZ5502.00GHz　メモリ：2GB　HDD：SSD256GB　OS：WindowsVistaBusinesswithServicePack132ビット正規版　ディスプレイ：8型ウルトラワイド　解像度:UWXGA1600×768ドット　ワイヤレスLAN：　内蔵　カメラ：　内蔵　ワンセグチューナー：　なし■商品状態　全体的にとても綺麗な感じですが、薄い傷はあります。　液晶はとても明るく綺麗な感じですが、若干ホコリがあります。　キーボードは文字消えも無く、綺麗な感じです。　SD、MSスロットのダミーカバーがありません。■付属品　本体　電源アダプター　電源コード　ウォールマウントアダプター　大容量バッテリーパック(L)注意事項■商品到着後、電源が入らない初期不良には対応いたしますが、　それ以外は中古品につきノークレーム＆ノーリターンでお願いします。■領収証の発行はしておりません。■落札後2日以内にご連絡をいただけない場合は、落札者都合によるキャンセルいたします。■新規の方のお取引はご遠慮いただく場合があります。発送詳細■発送はゆうパックの送料着払いを予定しております。■はこBOONは対応出来ません。支払方法■銀行振込三井住友銀行　セブン銀行　三菱東京UFJ銀行■ゆうちょ銀行ぱるる■Yahoo!かんたん決済こちらの商品案内は「■@即売くん4.11■」で作成されました。",1000,1000,"2014-05-23 07:03:37","2014-05-25 21:00:28","1","3","used",1446
"s374836984","2084193578","3320■=SONY■SVE151L11N用DVDスーパーマルチ：UJ-8C0","出品部品は・・★タイトル記載のパーツのみです。それ以外の部品は付属しません。≪参考≫こちらは・・■通電しません。　　のパソコンから外した部品です。この出品部品の動作は■動作確認できません。※記載事項以外の不具合や未確認部分、バッテリー、ジャンク品は保証しません。※適応機種(推測)：PC型番記入の上、「出品者への質問」欄にてお問合せください。※保障対象外：※未確認動作項目・ジャンク品※液晶のシミ・ムラ・ドット抜け　※HDDの不良セクター　※バッテリー（充電可表記であっても動作保証対象外です。）※内蔵電池　※爪折れ、足またはゴムクッション、ダミーカード類の欠品　※多少のキズ、汚れ等　※ケース/マザーボードは光学ドライブ・バッテリー・メモリー・HDD＆マウント・無線LANカードは付属しません。★送料★　■全国一律：２８０円　（着払い、代引き、業者指定はお受け出来ません。）★お取引手順★（落札後、オーダーフォーム(画面左上)に入力・取引してください。）↓↓↓↓↓↓↓落札後、ヤフーからの自動返信メールにて詳細記載メールがとどきます。よくお読みいただき取引をお願いいたします。詐欺を防ぐために基本的には出品者からの連絡は致しておりません。評価不要の場合、領収書ご希望の場合は必ずご要望欄よりその旨お伝え下さい。※メール、掲示板でのご依頼はご希望に添えない場合もございます。★複数落札→同梱希望の場合：(取り置き可能５日以内のみ、同梱送料1200円)◎合計金額＝落札価格の合計＋消費税＋送料1200円でご入金お願いします。弊社より合計金額の連絡は致しません。※同梱商品が全て確定しましたら、一括でお振込み下さい。　　　　　★お支払い★（消費税別途を頂いております。)お支払い金額＝（落札価格＋消費税＋送料）支払い方法：Yahoo!かんたん決済　ジャパンネットバンク決済　郵便振替オーダーフォームご記入のお名前とお振込み依頼人名は統一して頂きます様お願いいたします。お名前が異なる場合は必ずオーダーフォームご要望欄に振り込み依頼人名を明記お願いいたします。※ご記載がない場合、ご本人様確認が取れませんので処理を保留させていただきます。★梱包・発送詳細★入金確認後の翌日（土日祝日を除く）に商品を発送させて頂きます。なお都合により２～３日かかる場合もありますのでご了承ください。★商品到着後★万が一輸送事故による破損があった場合、お客様より配達業者様へご連絡いただきお手続きお願いいたします。▲入金後５日経っても届かない場合は掲示板にてご連絡お願いします。★保証と返品★（保証期間は商品到着後１週間）※ジャンク品、動作未確認品、消耗品、による不具合は保証・返品をお受けできません。初期動作不良・商品説明不備等ございましたら、商品到着後１週間内に、メールまたは連絡掲示板にてご連絡下さいませ。弊社からの返信をご覧いただきました上で、当社宛へ佐川急便にてご返送下さい。不良が認められましたら同機種と交換、または返金させていただきます。代替品を用意出来ない場合は返金等の対応をさせていただきます。保障条件内、または商品説明不備等により返金対応となった場合、返金額は落札金額（税込み）+送料を御返金させて頂きます。※返送時の梱包手数料等、弊社では負担できかねます。また使用できなかった事等による損失補償も致しかねます。不良対応時の送料は弊社が負担致します。不良が認められなかった場合送料をご負担頂きます。※弊社からの返送指示無しに返送された場合、受け取りを拒否させて頂く場合がございます。★ご注意点★（落札後のキャンセルはお受けいたしかねます。）落札後、４日以内に連絡のない場合、７日以内に入金のない場合は、予告なく、「落札者都合」で削除する場合がありますのでご注意下さい。オークションの性質上、他の入札者の方々に大変迷惑がかかる為、落札後のキャンセルはお受けいたしかねます。※お電話での問合せ、事業所でのお引渡し等には対応致しかねます。メール、または落札画面の「連絡掲示板」でご連絡ください。　　",1397,1397,"2014-05-20 23:07:43","2014-05-23 22:07:39","1","2","used",44372
